Main,Sub1,number of tools 1,Sub2,number of tools 2
/proteomics-category,/immunology-databases-category,183,/antigen-data-category,12
/proteomics-category,/immunology-databases-category,183,/innate-immunity-data-category,12
/proteomics-category,/immunology-databases-category,183,/microscopy-phenotype-ontologies-category,12
/proteomics-category,/immunology-databases-category,183,/potential-vaccine-candidate-data-category,15
/proteomics-category,/immunology-databases-category,183,/t-cell-epitope-data-category,28
/proteomics-category,/immunology-databases-category,183,/antibodies-category,35
/genomics2-category,/information-extraction-category,516,/species-entity-recognition-databases-category,1
/genomics2-category,/information-extraction-category,516,/text-annotation-databases-category,1
/genomics2-category,/information-extraction-category,516,/relation-discovery-databases-category,5
/genomics2-category,/information-extraction-category,516,/relation-extraction-databases-category,6
/genomics2-category,/information-extraction-category,516,/acronym-term-data-category,7
/genomics2-category,/information-extraction-category,516,/acronym-term-extraction-category,8
/genomics2-category,/information-extraction-category,516,/network-discovery-category,8
/genomics2-category,/information-extraction-category,516,/disease-recognition-category,10
/genomics2-category,/information-extraction-category,516,/species-recognition-category,12
/genomics2-category,/information-extraction-category,516,/mutation-recognition-category,16
/genomics2-category,/information-extraction-category,516,/unclassified-databases-9-category,18
/genomics2-category,/information-extraction-category,516,/chemical-entity-recognition-category,24
/genomics2-category,/information-extraction-category,516,/gene-recognition-category,25
/genomics2-category,/information-extraction-category,516,/relation-discovery-category,41
/genomics2-category,/information-extraction-category,516,/text-annotation-category,45
/genomics2-category,/information-extraction-category,516,/relation-extraction-category,48
/genomics2-category,/information-extraction-category,516,/extraction-data-category,49
/genomics2-category,/information-extraction-category,516,/bio-entity-identification-category,64
/genomics2-category,/information-extraction-category,516,/unclassified-tools-22-category,128
/genomics2-category,/information-retrieval-category,262,/biomedical-entity-search-databases-category,2
/genomics2-category,/information-retrieval-category,262,/biomedical-computational-tools-and-ressources-search-category,8
/genomics2-category,/information-retrieval-category,262,/unclassified-databases-8-category,8
/genomics2-category,/information-retrieval-category,262,/document-clustering-category,13
/genomics2-category,/information-retrieval-category,262,/dataset-search-databases-category,14
/genomics2-category,/information-retrieval-category,262,/biomedical-entity-search-category,15
/genomics2-category,/information-retrieval-category,262,/literature-search-databases-category,25
/genomics2-category,/information-retrieval-category,262,/biomedical-dataset-search-category,31
/genomics2-category,/information-retrieval-category,262,/reference-management-category,38
/genomics2-category,/information-retrieval-category,262,/unclassified-tools-12-category,45
/genomics2-category,/information-retrieval-category,262,/biomedical-literature-search-category,63
/transcriptomics-category,/iso-seq-category,7,/data-analysis-12-category,7
/phenomics-category,/laser-scanning-microscopy-category,799,/fish-category,1
/phenomics-category,/laser-scanning-microscopy-category,799,/fret-data-analysis-category,1
/phenomics-category,/laser-scanning-microscopy-category,799,/image-modelization-category,4
/phenomics-category,/laser-scanning-microscopy-category,799,/kinematics-analysis-1-category,4
/phenomics-category,/laser-scanning-microscopy-category,799,/spectral-unmixing-category,5
/phenomics-category,/laser-scanning-microscopy-category,799,/image-simulation-4-category,6
/phenomics-category,/laser-scanning-microscopy-category,799,/structure-orientation-category,6
/phenomics-category,/laser-scanning-microscopy-category,799,/mitochondrial-network-analysis-category,7
/phenomics-category,/laser-scanning-microscopy-category,799,/cell-lineage-tracing-category,8
/phenomics-category,/laser-scanning-microscopy-category,799,/cell-phenotyping-1-category,8
/phenomics-category,/laser-scanning-microscopy-category,799,/image-cytometry-1-category,8
/phenomics-category,/laser-scanning-microscopy-category,799,/flim-data-analysis-category,9
/phenomics-category,/laser-scanning-microscopy-category,799,/neurite-growth-category,9
/phenomics-category,/laser-scanning-microscopy-category,799,/spectral-images-analysis-category,9
/phenomics-category,/laser-scanning-microscopy-category,799,/2d-image-reconstruction-category,10
/phenomics-category,/laser-scanning-microscopy-category,799,/fish-probe-design-category,10
/phenomics-category,/laser-scanning-microscopy-category,799,/image-classification-1-category,10
/phenomics-category,/laser-scanning-microscopy-category,799,/subcellular-protein-distribution-2-category,10
/phenomics-category,/laser-scanning-microscopy-category,799,/data-management-and-annotation-5-category,11
/phenomics-category,/laser-scanning-microscopy-category,799,/high-throughput-screening-1-category,11
/phenomics-category,/laser-scanning-microscopy-category,799,/biological-network-reconstruction-category,12
/phenomics-category,/laser-scanning-microscopy-category,799,/frap-data-analysis-category,12
/phenomics-category,/laser-scanning-microscopy-category,799,/fcs-data-analysis-category,13
/phenomics-category,/laser-scanning-microscopy-category,799,/fluorescence-signal-quantification-category,13
/phenomics-category,/laser-scanning-microscopy-category,799,/3d-image-surfacing-category,14
/phenomics-category,/laser-scanning-microscopy-category,799,/colocalization-analysis-category,16
/phenomics-category,/laser-scanning-microscopy-category,799,/image-acquisition-2-category,16
/phenomics-category,/laser-scanning-microscopy-category,799,/image-visualization-category,16
/phenomics-category,/laser-scanning-microscopy-category,799,/image-deconvolution-category,17
/phenomics-category,/laser-scanning-microscopy-category,799,/cell-counting-1-category,19
/phenomics-category,/laser-scanning-microscopy-category,799,/3d-image-reconstruction-2-category,21
/phenomics-category,/laser-scanning-microscopy-category,799,/calcium-imaging-category,21
/phenomics-category,/laser-scanning-microscopy-category,799,/image-registration-3-category,23
/phenomics-category,/laser-scanning-microscopy-category,799,/3d-image-visualization-2-category,31
/phenomics-category,/laser-scanning-microscopy-category,799,/particle-tracking-category,39
/phenomics-category,/laser-scanning-microscopy-category,799,/cell-tracking-category,41
/phenomics-category,/laser-scanning-microscopy-category,799,/image-enhancement-3-category,50
/phenomics-category,/laser-scanning-microscopy-category,799,/neuron-tracing-category,58
/phenomics-category,/laser-scanning-microscopy-category,799,/morphometric-analysis-category,63
/phenomics-category,/laser-scanning-microscopy-category,799,/3d-image-analysis-4-category,77
/phenomics-category,/laser-scanning-microscopy-category,799,/image-segmentation-category,80
/transcriptomics-category,/lincs-l1000-category,0,/data-analysis-19-category,0
/metabolomics-category,/lipidomic-profiles-analysis-category,3,/data-analysis-26-category,3
/metabolomics-category,/lipidomics-databases-category,14,/lipid-databases-category,1
/metabolomics-category,/lipidomics-databases-category,14,/lipidomic-ontologies-category,1
/metabolomics-category,/lipidomics-databases-category,14,/unclassified-databases-1-category,2
/metabolomics-category,/lipidomics-databases-category,14,/spectral-libraries2-category,10
/transcriptomics-category,/live-cell-arrays-category,1,/data-analysis-29-category,1
/transcriptomics-category,/low-level-rna-analysis-category,1,/data-analysis-27-category,1
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/structure-orientation-5-category,1
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/image-format-management-6-category,2
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/2d-image-reconstruction-4-category,3
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/image-simulation-5-category,4
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/biological-network-reconstruction-2-category,6
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/image-registration-14-category,7
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/color-processing-1-category,8
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/image-visualization-15-category,8
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/phenotyping-category,8
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/image-enhancement-14-category,14
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/object-counting-1-category,15
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/image-acquisition-6-category,18
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/kinematics-analysis-category,21
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/image-segmentation-15-category,24
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/animal-behavior-tracking-category,58
/phenomics-category,/macroscope-basic-digital-camera-imaging-category,268,/morphometric-analysis-6-category,71
/phenomics-category,/macroscopic-phenotype-analysis-category,125,/ageing-prediction-category,6
/phenomics-category,/macroscopic-phenotype-analysis-category,125,/personal-health-record-analysis-category,8
/phenomics-category,/macroscopic-phenotype-analysis-category,125,/clinical-simulation-category,11
/phenomics-category,/macroscopic-phenotype-analysis-category,125,/clinical-risk-prediction-category,41
